1	Bekannter	bekannt	_	ADJA	nom|sg|masc|pos	2	ATTR	_	_
2	Politiker	Politiker	_	NN	nom|sg|masc	5	OBJA	_	_
3	aus	aus	_	APPR	_	5	PP	_	_
4	Gefängnis	Gefängnis	_	NN	dat|sg|neut	3	PN	_	_
5	entlassen	entlassen	_	VVPP	_	0	S	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Polizei	Polizei	_	NN	nom|sg|fem	5	SUBJ	_	_
3	in	in	_	APPR	_	2	PP	_	_
4	Schleswig-Holstein	Schleswig-Holstein	_	NE	dat|sg|neut	3	PN	_	_
5	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
6	einen	ein	_	ART	acc|sg|masc	8	DET	_	_
7	bekannten	bekannt	_	ADJA	acc|sg|masc|pos	8	ATTR	_	_
8	Politiker	Politiker	_	NN	acc|sg|masc	12	OBJA	_	_
9	aus	aus	_	APPR	_	12	PP	_	_
10	dem	der	_	ART	dat|sg|neut	11	DET	_	_
11	Gefängnis	Gefängnis	_	NN	dat|sg|neut	9	PN	_	_
12	entlassen	entlassen	_	VVPP	_	5	AUX	_	_
13	.	--	_	$.	_	0	ROOT	_	_

1	Dieser	dieser	_	PDAT	nom|sg|masc	2	DET	_	_
2	Politiker	Politiker	_	NN	nom|sg|masc	3	S	_	_
3	heißt	heißen	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	Carles	Carles	_	NE	acc|sg|*	3	PRED	_	_
5	Puigdemont	Puigdemont	_	NE	_	3	PRED	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Carles	Carles	_	NE	nom|sg|neut	3	SUBJ	_	_
2	Puigdemont	Puigdemont	_	NE	nom|sg|neut	1	APP	_	_
3	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	aus	aus	_	APPR	_	3	PP	_	_
5	Katalonien	Katalonien	_	NE	dat|sg|neut	4	PN	_	_
6	.	--	_	$.	_	0	ROOT	_	_

