1	37	37	_	CARD	_	2	ATTR	_	_
2	Jahre	Jahr	_	NN	acc|pl|neut	0	S	_	_
3	nach	nach	_	APPR	_	2	PP	_	_
4	Verbrechen	Verbrechen	_	NN	dat|pl|neut	3	PN	_	_
5	:	--	_	$.	_	0	ROOT	_	_

1	Mann	Mann	_	NN	nom|sg|masc	2	OBJA	_	_
2	festgenommen	festnehmen	_	VVPP	_	0	S	_	_

1	In	in	_	APPR	_	3	PP	_	_
2	Hamburg	Hamburg	_	NE	dat|sg|neut	1	PN	_	_
3	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	die	der	_	ART	nom|sg|fem	5	DET	_	_
5	Polizei	Polizei	_	NN	nom|sg|fem	3	SUBJ	_	_
6	einen	ein	_	ART	acc|sg|masc	7	DET	_	_
7	Mann	Mann	_	NN	acc|sg|masc	8	OBJA	_	_
8	festgenommen	festnehmen	_	VVPP	_	3	AUX	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Polizei	Polizei	_	NN	nom|sg|fem	3	SUBJ	_	_
3	glaubt	glauben	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	nämlich	nämlich	_	ADV	_	3	ADV	_	_
5	:	--	_	$.	_	0	ROOT	_	_
6	Der	der	_	ART	nom|sg|masc	7	DET	_	_
7	Mann	Mann	_	NN	nom|sg|masc	8	SUBJ	_	_
8	hat	haben	_	VAFIN	sg|3|pres|ind	3	S	_	_
9	schlimme	schlimm	_	ADJA	acc|pl|neut|pos	10	ATTR	_	_
10	Verbrechen	Verbrechen	_	NN	acc|pl|neut	11	OBJA	_	_
11	gemacht	machen	_	VVPP	_	8	AUX	_	_
12	.	--	_	$.	_	0	ROOT	_	_

1	Diese	dieser	_	PDAT	nom|pl|*	2	DET	_	_
2	Verbrechen	Verbrechen	_	NN	nom|pl|*	3	SUBJ	_	_
3	waren	sein	_	VVFIN	pl|3|past|ind	0	S	_	_
4	vor	vor	_	APPR	_	3	PP	_	_
5	mehr	mehr	_	ADV	*|*|*	7	ADV	_	_
6	als	als	_	KOKOM	_	5	KOM	_	_
7	37	37	_	CARD	_	8	ATTR	_	_
8	Jahren	Jahr	_	NN	dat|pl|neut	4	PN	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Was	was	_	PWS	nom|sg|neut	2	SUBJ	_	_
2	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	passiert	passieren	_	VVPP	_	2	AUX	_	_
4	?	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|pl|fem	2	DET	_	_
2	Verbrechen	Verbrechen	_	NN	nom|pl|fem	3	SUBJ	_	_
3	waren	sein	_	VVFIN	pl|3|past|ind	0	S	_	_
4	im	in	_	APPRART	dat|sg|neut	3	PP	_	_
5	Jahr	Jahr	_	NN	dat|sg|neut	4	PN	_	_
6	1980	1980	_	CARD	_	5	APP	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Damals	damals	_	ADV	_	2	ADV	_	_
2	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	ein	ein	_	ART	nom|sg|masc	4	DET	_	_
4	Mann	Mann	_	NN	nom|sg|masc	2	SUBJ	_	_
5	2	2	_	CARD	_	6	ATTR	_	_
6	Mädchen	Mädchen	_	NN	nom|pl|neut	7	OBJA	_	_
7	angegriffen	angreifen	_	VVPP	_	2	AUX	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Erst	erst	_	ADV	_	2	ADV	_	_
2	wollte	wollen	_	VMFIN	sg|3|past|ind	0	S	_	_
3	der	der	_	ART	nom|sg|masc	4	DET	_	_
4	Mann	Mann	_	NN	nom|sg|masc	2	SUBJ	_	_
5	ein	ein	_	ART	acc|sg|neut	6	DET	_	_
6	Mädchen	Mädchen	_	NN	acc|sg|neut	7	OBJA	_	_
7	vergewaltigen	vergewaltigen	_	VVINF	_	2	AUX	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Das	der	_	PDS	nom|sg|neut	2	SUBJ	_	_
2	heißt	heißen	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	:	--	_	$.	_	0	ROOT	_	_
4	Der	der	_	ART	nom|sg|masc	5	DET	_	_
5	Mann	Mann	_	NN	nom|sg|masc	6	SUBJ	_	_
6	wollte	wollen	_	VMFIN	sg|3|past|ind	2	S	_	_
7	das	der	_	ART	acc|sg|neut	8	DET	_	_
8	Mädchen	Mädchen	_	NN	acc|sg|neut	11	OBJA	_	_
9	zum	zu	_	APPRART	dat|sg|masc	11	OBJP	_	_
10	Sex	Sex	_	NN	dat|sg|masc	9	PN	_	_
11	zwingen	zwingen	_	VVINF	_	6	AUX	_	_
12	.	--	_	$.	_	0	ROOT	_	_

1	Aber	aber	_	KON	_	0	S	_	_
2	das	der	_	ART	nom|sg|neut	3	DET	_	_
3	Mädchen	Mädchen	_	NN	nom|sg|neut	4	SUBJ	_	_
4	konnte	können	_	VMFIN	sg|3|past|ind	1	CJ	_	_
5	weglaufen	weglaufen	_	VVINF	_	4	AUX	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	PP	_	_
2	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	der	der	_	ART	nom|sg|masc	4	DET	_	_
4	Mann	Mann	_	NN	nom|sg|masc	2	SUBJ	_	_
5	das	der	_	ART	acc|sg|neut	6	DET	_	_
6	Mädchen	Mädchen	_	NN	acc|sg|neut	8	OBJA	_	_
7	nicht	nicht	_	PTKNEG	_	8	ADV	_	_
8	vergewaltigt	vergewaltigen	_	VVPP	_	2	AUX	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Einige	einiger	_	PIAT	acc|pl|masc	2	DET	_	_
2	Monate	Monat	_	NN	acc|pl|masc	3	ZEIT	_	_
3	später	spät	_	ADJD	comp	4	ADV	_	_
4	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
5	der	der	_	ART	nom|sg|masc	6	DET	_	_
6	Mann	Mann	_	NN	nom|sg|masc	4	SUBJ	_	_
7	ein	ein	_	ART	acc|sg|neut	9	DET	_	_
8	anderes	anderer	_	ADJA	acc|sg|neut|pos	9	ATTR	_	_
9	Mädchen	Mädchen	_	NN	acc|sg|neut	10	OBJA	_	_
10	angegriffen	angreifen	_	VVPP	_	4	AUX	_	_
11	.	--	_	$.	_	0	ROOT	_	_

1	Der	der	_	ART	nom|sg|masc	2	DET	_	_
2	Mann	Mann	_	NN	nom|sg|masc	3	SUBJ	_	_
3	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	dieses	dieser	_	PDAT	acc|sg|neut	5	DET	_	_
5	Mädchen	Mädchen	_	NN	acc|sg|neut	11	OBJA	_	_
6	mit	mit	_	APPR	_	11	PP	_	_
7	einem	ein	_	ART	dat|sg|masc	8	DET	_	_
8	Messer	Messer	_	NN	dat|sg|masc	6	PN	_	_
9	sehr	sehr	_	ADV	_	10	ADV	_	_
10	schwer	schwer	_	ADJD	pos	11	ADV	_	_
11	verletzt	verletzen	_	VVPP	_	3	AUX	_	_
12	.	--	_	$.	_	0	ROOT	_	_

1	Dann	dann	_	ADV	_	2	ADV	_	_
2	wollte	wollen	_	VMFIN	sg|3|past|ind	0	S	_	_
3	der	der	_	ART	nom|sg|masc	4	DET	_	_
4	Mann	Mann	_	NN	nom|sg|masc	2	SUBJ	_	_
5	dieses	dieser	_	PDAT	acc|sg|neut	6	DET	_	_
6	Mädchen	Mädchen	_	NN	acc|sg|neut	7	OBJA	_	_
7	vergewaltigen	vergewaltigen	_	VVINF	_	2	AUX	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Aber	aber	_	KON	_	0	S	_	_
2	dann	dann	_	ADV	_	3	ADV	_	_
3	sind	sein	_	VAFIN	pl|3|pres|ind	1	CJ	_	_
4	andere	anderer	_	ADJA	nom|pl|masc|pos	5	ATTR	_	_
5	Menschen	Mensch	_	NN	nom|pl|masc	3	SUBJ	_	_
6	gekommen	kommen	_	VVPP	_	3	AUX	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	PP	_	_
2	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	der	der	_	ART	nom|sg|masc	4	DET	_	_
4	Mann	Mann	_	NN	nom|sg|masc	2	SUBJ	_	_
5	weggelaufen	weglaufen	_	VVPP	_	2	AUX	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Und	und	_	KON	_	0	S	_	_
2	der	der	_	ART	nom|sg|masc	3	DET	_	_
