1	Neue	neu	_	ADJA	acc|pl|masc|pos	2	ATTR	_	_
2	Münze	Münze	_	NN	acc|pl|masc	0	S	_	_
3	mit	mit	_	APPR	_	2	PP	_	_
4	Bild	Bild	_	NN	dat|sg|neut	3	PN	_	_
5	von	von	_	APPR	_	4	PP	_	_
6	Helmut	Helmut	_	NE	dat|sg|neut	5	PN	_	_
7	Schmidt	Schmidt	_	NE	dat|sg|neut	6	APP	_	_

1	In	in	_	APPR	_	3	PP	_	_
2	Deutschland	Deutschland	_	NE	dat|sg|neut	1	PN	_	_
3	gibt	geben	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	es	es	_	PPER	nom|sg|neut|3	3	SUBJ	_	_
5	jetzt	jetzt	_	ADV	_	3	ADV	_	_
6	eine	ein	_	ART	acc|sg|fem	8	DET	_	_
7	neue	neu	_	ADJA	acc|sg|fem|pos	8	ATTR	_	_
8	Münze	Münze	_	NN	acc|sg|fem	3	OBJA	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Diese	dieser	_	PDAT	nom|sg|fem	3	DET	_	_
2	neue	neu	_	ADJA	nom|sg|fem|pos	3	ATTR	_	_
3	Münze	Münze	_	NN	nom|sg|fem	4	PRED	_	_
4	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
5	eine	ein	_	ART	nom|sg|fem	6	DET	_	_
6	2-Euro-Münze	2-euro-münze	_	NN	nom|sg|fem	4	PRED	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Und	und	_	KON	_	0	S	_	_
2	auf	auf	_	APPR	_	6	PP	_	_
3	dieser	dieser	_	PDAT	dat|sg|fem	5	DET	_	_
4	neuen	neu	_	ADJA	dat|sg|fem|pos	5	ATTR	_	_
5	Münze	Münze	_	NN	dat|sg|fem	2	PN	_	_
6	ist	sein	_	VAFIN	sg|3|pres|ind	1	CJ	_	_
7	ein	ein	_	ART	nom|sg|neut	9	DET	_	_
8	besonderes	besonderer	_	ADJA	nom|sg|neut|pos	9	ATTR	_	_
9	Bild	Bild	_	NN	nom|sg|neut	6	PRED	_	_
10	.	--	_	$.	_	0	ROOT	_	_

1	Dieses	dieser	_	PDAT	nom|sg|neut	2	DET	_	_
2	Bild	Bild	_	NN	nom|sg|neut	3	OBJA	_	_
3	zeigt	zeigen	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	den	der	_	ART	acc|sg|masc	5	DET	_	_
5	Kopf	Kopf	_	NN	acc|sg|masc	3	OBJA	_	_
6	von	von	_	APPR	_	5	PP	_	_
7	Helmut	Helmut	_	NE	nom|sg|masc	6	PN	_	_
8	Schmidt	Schmidt	_	NE	dat|sg|masc	7	APP	_	_
