1	2	2	_	CARD	_	2	ATTR	_	_
2	Millionen	Million	_	NN	nom|pl|fem	3	ATTR	_	_
3	Euro	Euro	_	NN	*|*|neut	4	SUBJ	_	_
4	verschwunden	verschwinden	_	VVPP	_	0	S	_	_

1	In	in	_	APPR	_	3	PP	_	_
2	Schleswig-Holstein	Schleswig-Holstein	_	NE	dat|sg|neut	1	PN	_	_
3	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	viel	viel	_	PIAT	*|*|*	5	ATTR	_	_
5	Geld	Geld	_	NN	acc|sg|neut	3	SUBJ	_	_
6	verschwunden	verschwinden	_	VVPP	_	3	AUX	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Das	der	_	ART	nom|sg|neut	2	DET	_	_
2	Geld	Geld	_	NN	nom|sg|neut	3	SUBJ	_	_
3	war	sein	_	VVFIN	sg|3|past|ind	0	S	_	_
4	in	in	_	APPR	_	3	PP	_	_
5	einem	ein	_	ART	dat|sg|neut	6	DET	_	_
6	Geld·transporter	Geldtransporter	_	NN	dat|sg|neut	4	PN	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Ein	ein	_	ART	nom|sg|masc	2	DET	_	_
2	Geld·transporter	Geldtransporter	_	NN	nom|sg|masc	3	SUBJ	_	_
3	ist	sein	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	ein	ein	_	ART	nom|sg|neut	6	DET	_	_
5	besonderes	besonderer	_	ADJA	nom|sg|neut|pos	6	ATTR	_	_
6	Auto	Auto	_	NN	nom|sg|neut	3	PRED	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Ein	ein	_	ART	nom|sg|masc	2	DET	_	_
2	Geld·transporter	Geldtransporter	_	NN	nom|sg|masc	3	SUBJ	_	_
3	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	besonders	besonders	_	ADV	_	5	ADV	_	_
5	gesichert	sichern	_	VVPP	_	3	AUX	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Ein	ein	_	ART	nom|sg|masc	2	DET	_	_
2	Geld·transporter	Geldtransporter	_	NN	nom|sg|masc	3	SUBJ	_	_
3	hat	haben	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	zum	zu	_	APPRART	dat|sg|neut	3	PP	_	_
5	Beispiel	Beispiel	_	NN	dat|sg|neut	4	PN	_	_
6	sehr	sehr	_	ADV	_	7	ADV	_	_
7	dicke	dick	_	ADJA	nom|sg|neut|pos	8	ATTR	_	_
8	Türen	Tür	_	NN	nom|sg|neut	3	OBJA	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Ein	ein	_	ART	nom|sg|masc	2	DET	_	_
2	Geld·transporter	Geldtransporter	_	NN	nom|sg|masc	3	SUBJ	_	_
3	bringt	bringen	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	zum	zu	_	APPRART	dat|sg|neut	3	PP	_	_
5	Beispiel	Beispiel	_	NN	dat|sg|neut	4	PN	_	_
6	Geld	Geld	_	NN	nom|sg|neut	3	OBJA	_	_
