1	Geld	Geld	_	NN	nom|sg|neut	0	S	_	_
2	für	für	_	APPR	_	1	PP	_	_
3	mehr	mehr	_	PIAT	*|*|*	4	DET	_	_
4	Lehrer	Lehrer	_	NN	acc|pl|masc	2	PN	_	_
5	und	und	_	KON	_	0	S	_	_
6	mehr	mehr	_	PIAT	*|*|*	7	DET	_	_
7	Polizisten	Polizist	_	NN	acc|pl|masc	5	CJ	_	_

1	Das	der	_	ART	nom|sg|neut	2	DET	_	_
2	Saarland	Saarland	_	NE	nom|sg|neut	3	OBJA	_	_
3	bekommt	bekommen	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	mehr	mehr	_	PIAT	*|*|*	5	DET	_	_
5	Lehrer	Lehrer	_	NN	acc|pl|masc	3	OBJA	_	_
6	und	und	_	KON	_	0	S	_	_
7	mehr	mehr	_	PIAT	*|*|*	8	DET	_	_
8	Polizisten	Polizist	_	NN	acc|pl|masc	6	CJ	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Das	der	_	PDS	nom|sg|neut	2	SUBJ	_	_
2	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	Finanz·minister	Finanz·minister	_	NN	nom|sg|masc	12	ETH	_	_
4	Peter	Peter	_	NE	nom|sg|masc	3	APP	_	_
5	Strobel	Strobel	_	NE	nom|sg|masc	4	APP	_	_
6	am	an	_	APPRART	dat|sg|masc	12	PP	_	_
7	Donnerstag	Donnerstag	_	NN	dat|sg|masc	6	PN	_	_
8	(	--	_	$(	_	0	ROOT	_	_
9	15.	15.	_	ADJA	nom|sg|masc|pos	10	ATTR	_	_
10	August	August	_	NN	nom|sg|masc	7	APP	_	_
11	)	--	_	$(	_	0	ROOT	_	_
12	ge·sagt	·sagen	_	VVPP	_	2	AUX	_	_
13	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|pl|fem	2	DET	_	_
2	Parteien	Partei	_	NN	nom|pl|fem	6	SUBJ	_	_
3	CDU	CDU	_	NE	nom|sg|fem	2	GMOD	_	_
4	und	und	_	KON	_	3	KON	_	_
5	SPD	SPD	_	NE	nom|sg|fem	4	CJ	_	_
6	haben	haben	_	VAFIN	pl|3|pres|ind	0	S	_	_
7	vorher	vorher	_	ADV	_	9	ADV	_	_
8	wochen·lang	wochen·lang	_	ADJD	pos	9	ADV	_	_
9	gestritten	streiten	_	VVPP	_	6	AUX	_	_
10	.	--	_	$.	_	0	ROOT	_	_

1	Wie	wie	_	PWAV	_	2	ADV	_	_
2	sollen	sollen	_	VMFIN	pl|3|pres|ind	0	S	_	_
3	die	der	_	ART	nom|pl|masc	4	DET	_	_
4	Lehrer	Lehrer	_	NN	nom|pl|masc	7	OBJD	_	_
5	und	und	_	KON	_	4	KON	_	_
6	Polizisten	Polizist	_	NN	nom|pl|masc	5	CJ	_	_
7	be·zahlt	be·zahlen	_	VVPP	_	8	AUX	_	_
8	werden	werden	_	VAINF	pl|3|pres|ind	2	AUX	_	_
9	?	--	_	$.	_	0	ROOT	_	_

1	Jetzt	jetzt	_	ADV	_	2	ADV	_	_
2	gibt	geben	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	es	es	_	PPER	nom|sg|neut|3	2	SUBJ	_	_
4	eine	ein	_	ART	acc|sg|fem	5	DET	_	_
5	Lösung	Lösung	_	NN	acc|sg|fem	2	OBJA	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Landes·regierung	Landes·regierung	_	NN	nom|sg|fem	3	SUBJ	_	_
3	braucht	brauchen	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	dafür	dafür	_	PROAV	_	3	DET	_	_
5	kein	kein	_	PIAT	acc|sg|neut	7	DET	_	_
6	zusätzliches	zusätzlich	_	ADJA	acc|sg|neut|pos	7	ATTR	_	_
7	Geld	Geld	_	NN	acc|sg|neut	3	OBJA	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Sie	sie	_	PPER	nom|sg|fem|3	2	SUBJ	_	_
2	spart	sparen	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	an	an	_	APPR	_	2	PP	_	_
4	anderer	anderer	_	ADJA	gen|pl|masc|pos	5	ATTR	_	_
5	Stelle	Stelle	_	NN	gen|pl|masc	3	PN	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Bei	bei	_	APPR	_	4	PP	_	_
2	der	der	_	ART	dat|sg|fem	3	DET	_	_
3	Polizei	Polizei	_	NN	dat|sg|fem	1	PN	_	_
4	soll	sollen	_	VMFIN	sg|3|pres|ind	0	S	_	_
5	es	es	_	PPER	nom|sg|neut|3	4	SUBJ	_	_
6	100	100	_	CARD	_	8	ATTR	_	_
7	neue	neu	_	ADJA	acc|pl|masc|pos	8	ATTR	_	_
8	Polizisten	Polizist	_	NN	acc|pl|masc	9	OBJA	_	_
9	geben	geben	_	VVINF	_	4	AUX	_	_
10	.	--	_	$.	_	0	ROOT	_	_

1	Sie	sie	_	PPER	nom|pl|*|3	2	SUBJ	_	_
