1	Staats·schutz	Staats·schutz	_	NN	nom|sg|masc	0	S	_	_
2	ermittelt	ermitteln	_	VVPP	_	1	ADV	_	_
3	wegen	wegen	_	APPR	_	2	PP	_	_
4	Internet·nachricht	Internet·nachricht	_	NN	*|sg|fem	3	PN	_	_

1	Der	der	_	ART	nom|sg|masc	2	DET	_	_
2	Staats·schutz	Staats·schutz	_	NN	nom|sg|masc	5	OBJD	_	_
3	im	in	_	APPRART	dat|sg|neut	2	PP	_	_
4	Saarland	Saarland	_	NE	dat|sg|neut	3	PN	_	_
5	ermittelt	ermitteln	_	VVPP	_	0	S	_	_
6	wegen	wegen	_	APPR	_	5	PP	_	_
7	einer	ein	_	ART	*|sg|fem	8	DET	_	_
8	Internet·nachricht	Internet·nachricht	_	NN	*|sg|fem	6	PN	_	_
9	der	der	_	ART	gen|sg|fem	10	DET	_	_
10	Partei	Partei	_	NN	gen|sg|fem	8	GMOD	_	_
11	AfD	AfD	_	NE	nom|sg|neut	10	APP	_	_
12	aus	aus	_	APPR	_	11	PP	_	_
13	St.	St.	_	NE	*|*|*	12	PN	_	_
14	Wendel	Wendel	_	NE	dat|sg|neut	13	APP	_	_
15	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Nachricht	Nachricht	_	NN	nom|sg|fem	3	SUBJ	_	_
3	war	sein	_	VAFIN	sg|3|past|ind	0	S	_	_
4	auf	auf	_	APPR	_	8	PP	_	_
5	dem	der	_	ART	dat|sg|masc	6	DET	_	_
6	Dienst	Dienst	_	NN	dat|sg|masc	4	PN	_	_
7	Twitter	Twitter	_	NE	nom|sg|*	6	APP	_	_
8	aufgetaucht	auftauchen	_	VVPP	_	3	AUX	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Ein	ein	_	ART	nom|sg|neut	2	DET	_	_
2	Mitglied	Mitglied	_	NN	nom|sg|neut	0	S	_	_
3	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	in	in	_	APPR	_	10	PP	_	_
5	der	der	_	ART	dat|sg|fem	6	DET	_	_
6	Nachricht	Nachricht	_	NN	dat|sg|fem	4	PN	_	_
7	unter	unter	_	APPR	_	10	PP	_	_
8	anderem	anderer	_	PIS	dat|sg|neut	7	PN	_	_
9	wörtlich	wörtlich	_	ADJD	pos	10	ADV	_	_
10	gefordert	fordern	_	VVPP	_	3	AUX	_	_
11	,	--	_	$,	_	0	ROOT	_	_
12	dass	dass	_	KOUS	_	19	KONJ	_	_
13	ausländische	ausländisch	_	ADJA	nom|pl|masc|pos	14	ATTR	_	_
14	Trieb·täter	Trieb·täter	_	NN	nom|pl|masc	19	SUBJ	_	_
15	ins	in	_	APPRART	acc|sg|neut	17	PP	_	_
16	Meer	Meer	_	NN	acc|sg|neut	15	PN	_	_
17	geworfen	werfen	_	VVPP	_	18	AUX	_	_
18	werden	werden	_	VAINF	_	19	AUX	_	_
19	sollen	sollen	_	VMFIN	pl|3|pres|ind	10	OBJC	_	_
20	.	--	_	$.	_	0	ROOT	_	_

1	Ein	ein	_	ART	nom|sg|masc	2	DET	_	_
2	Trieb·täter	Trieb·täter	_	NN	nom|sg|masc	3	PRED	_	_
3	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	ein	ein	_	ART	nom|sg|masc	5	DET	_	_
5	Mensch	Mensch	_	NN	nom|sg|masc	3	PRED	_	_
6	,	--	_	$,	_	0	ROOT	_	_
7	der	der	_	PRELS	nom|sg|masc	10	OBJD	_	_
8	zum	zu	_	APPRART	dat|sg|neut	10	PP	_	_
9	Beispiel	Beispiel	_	NN	dat|sg|neut	8	PN	_	_
10	jemanden	jemand	_	VVFIN	pl|3|past|ind	5	REL	_	_
11	sexuell	sexuell	_	ADJD	pos	10	ADV	_	_
12	belästigt	belästigen	_	VVPP	_	10	ADV	_	_
13	.	--	_	$.	_	0	ROOT	_	_

1	Viele	vieler	_	PIAT	nom|pl|masc	2	DET	_	_
